Country,ISO_code,Vaccine,benefit_risk_ratio,benefit_risk_ratio_low,benefit_risk_ratio_high,child_benefit_risk_ratio,child_benefit_risk_ratio_low,child_benefit_risk_ratio_high,sibling_benefit_risk_ratio,sibling_benefit_risk_ratio_low,sibling_benefit_risk_ratio_high,parent_benefit_risk_ratio,parent_benefit_risk_ratio_low,parent_benefit_risk_ratio_high,grandparent_benefit_risk_ratio,grandparent_benefit_risk_ratio_low,grandparent_benefit_risk_ratio_high,vac_deaths_averted,vac_deaths_averted_low,vac_deaths_averted_high,covid_deaths,covid_deaths_low,covid_deaths_high,child_covid_deaths,child_covid_deaths_low,child_covid_deaths_high,sibling_covid_deaths,sibling_covid_deaths_low,sibling_covid_deaths_high,parent_covid_deaths,parent_covid_deaths_low,parent_covid_deaths_high,grandparent_covid_deaths,grandparent_covid_deaths_low,grandparent_covid_deaths_high
Angola,AGO,YFV,17.1985920169976,3.40306239491522,75.2967322272462,3797.09018135184,179.18136505255,1115384.15581498,3050.30658629809,143.941300274067,896018.654875269,138.224128411258,22.9196846072897,1005.37245756265,20.7268501278511,3.7579664904655,90.3140741113648,832.430954718776,329.872908509449,2065.05753812564,24.9929003530163,6.78288742201788,89.7152135729733,0.107477606958553,0.000601721675873043,1.97093217656204,0.133790540246249,0.000749036663274224,2.45346066174176,3.01090080075695,0.571296361843736,14.0727245413692,20.6145300503334,5.97285970062069,75.2006680493121
Burundi,BDI,Diphtheria (DTP3),3.09390474631076,0.61761007726526,16.9794201717714,941.474680451981,49.7704272213795,176674.656834053,848.585009346443,44.8598770904332,159243.226008829,34.4548021558224,5.23460968463367,243.478281694418,3.51846661183285,0.6957703434881,19.3718307563855,246.748413214602,82.7094753777986,765.364787785649,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Burundi,BDI,HepB3,0.224460714989756,0.000588637659101923,123.96322940195,87.9627547998495,0.0986883903296975,328697.531167073,79.2839963238674,0.0889513975990384,296266.913331813,2.54316506879873,0.00670354945097851,1535.54825856867,0.248643575633,0.000667121428431224,160.76941558499,18.8982262093296,0.0716601503106617,7762.69657720722,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Burundi,BDI,Hib3,23.1697760928218,5.91040750190779,97.3980349533087,7001.92456614768,412.08721111604,1419398.73272835,6311.08658233382,371.429032726165,1279355.15621129,257.249511831249,49.8449009742634,1562.72192634726,26.2769974548469,6.61540188744343,118.957390944139,1904.70146314655,972.167904230793,3800.68013849602,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Burundi,BDI,MCV1,193.239601072034,41.7442377665215,1049.59768511946,59510.8014148936,2575.69444596053,10576456.420356,53639.2268676072,2321.56609294017,9532940.77543469,2049.79596673146,349.042151384536,15767.0472644408,219.217701536637,46.4360998685209,1183.09339174114,5101.3499764618,2065.706162553,13242.3436747516,13.6136265988587,3.8114954305432,48.5875549825447,0.0446222388145153,0.000249821047197596,0.818285862130143,0.0495067760639601,0.000277167505895115,0.907858861613274,1.2500569968031,0.237189154219686,5.84267265550517,11.8159902590563,3.42356832141815,43.1040804217037
Burundi,BDI,MCV2,8.42212697056112,1.69734330087156,48.7395514803476,2462.08625159069,115.688476804426,717957.430325746,2219.16693905651,104.27418730287,647120.868328434,92.5658785183752,14.0930122113697,705.353534269695,9.6250257497624,1.98354205144701,55.5956136889929,196.919886571791,78.5376341848684,561.383955372202,11.7821362646541,3.29872119002672,42.0508958001469,0.038619047931771,0.000216211719815161,0.708198910925439,0.0428464507509112,0.000239879160698027,0.785721331412021,1.08188231607242,0.205279241003179,5.05663680996668,10.2263424314648,2.96298331538515,37.3051328683937
Burundi,BDI,PCV3,21.1731135443739,5.40207099349549,92.3726070369097,6422.7668313682,359.948149845623,1483888.0907618,5789.07087443929,324.434220529802,1337481.73531726,233.908040299769,44.4144396674118,1553.28786018167,24.2285846649848,5.90368542792875,104.679270626142,1762.52659093181,888.26855432561,3657.61457044401,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Burundi,BDI,Pertussis (DTP3),66.7991365052773,13.4078823976582,320.145771944642,20609.6531750915,936.227200339007,4323355.45716291,18576.2220645337,843.855266685094,3896795.85356805,764.808950864467,116.546419934255,5501.52928452426,75.5930506780708,14.8631227602462,364.088087712231,5433.08248701969,1831.73021853198,16991.5922464797,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Burundi,BDI,RCV1,2.30660195562539,0.00340366288425377,1867.42271792784,850.454614665668,0.600258426413944,2411579.48288537,766.545348610253,0.541034520592971,2173643.37088866,26.7885960580881,0.0392595121336662,31815.0776361392,2.59712646631378,0.0036473681944953,2378.5272513806,67.1562765324471,0.0994325393484326,65179.0829318688,13.6136265988587,3.8114954305432,48.5875549825447,0.0446222388145153,0.000249821047197596,0.818285862130143,0.0495067760639601,0.000277167505895115,0.907858861613274,1.2500569968031,0.237189154219686,5.84267265550517,11.8159902590563,3.42356832141815,43.1040804217037
Burundi,BDI,RotaC,10.5632599992546,2.79942328837484,38.0375219499183,3075.02021026791,173.809291787432,620221.951876648,2771.62637301937,156.660569379443,559028.364498814,112.570754048924,23.0611042851841,664.485265979791,12.0296494161941,3.25732931440964,43.5911734723736,578.757157532617,445.129634869177,768.554196374328,28.0636334304231,7.94369805155595,98.2131343624593,0.0927209750672917,0.000514499571260393,1.68488253989963,0.102870601543983,0.000570818850333124,1.86931684319151,2.56738396469192,0.491867363142806,11.7545382240698,24.4104381762024,7.10636607450873,86.3076484859134
Burundi,BDI,Tetanus (DTP3),17.2181422946354,3.42297923106037,83.8158372236587,5306.1475377705,235.817987030291,1008347.5068134,4782.62172252038,212.551237843262,908859.894227768,186.726655512737,29.1545215495356,1434.08450723133,19.8481727191138,3.96317903638879,97.3105937765166,1428.85644562925,461.274562492988,4270.1726035228,40.6081722952521,11.6188298421684,138.343103661712,0.13444632842021,0.000752696479288671,2.43418991286406,0.149163386924365,0.00083508979007467,2.70064654116168,3.722439304464,0.718340085349309,16.609579514625,35.2442259436562,10.3705271371479,120.920936966447
Benin,BEN,Diphtheria (DTP3),2.29391381326462,0.436079305973911,11.3235606258718,893.615017576791,42.2491204449825,256910.483323305,706.64160048576,33.4092260124674,203156.428155651,34.7953326756783,5.77826019670718,260.00273683468,2.50154324623518,0.47831304064707,12.7498931340204,228.922846993194,74.0912737793667,645.29083358028,48.9682576868951,14.1460039580236,164.437144819892,0.116076327913566,0.000649852207761484,2.10159570625382,0.146789475368315,0.000821799469012152,2.65766618140275,3.21382584723943,0.620190080906158,14.3401387073971,44.1350689239682,12.9866359019382,151.424914137619
Benin,BEN,HepB3,0.993723240018339,0.107090608277302,8.87402502567939,421.313954775511,12.4727544380448,93352.1516756277,333.161329491611,9.86304726890792,73819.8358032701,15.9792488027461,1.44052093350181,176.742311731193,1.07876314606485,0.116453435388198,9.39817516313857,97.2757916252907,14.7779754895082,565.055673816192,48.9682576868951,14.1460039580236,164.437144819892,0.116076327913566,0.000649852207761484,2.10159570625382,0.146789475368315,0.000821799469012152,2.65766618140275,3.21382584723943,0.620190080906158,14.3401387073971,44.1350689239682,12.9866359019382,151.424914137619
Benin,BEN,Hib3,17.0893703909507,4.17767375639737,78.9513132919643,7379.83113993591,371.837515323648,1433038.24553334,5835.72968836195,294.036975409684,1133199.88973212,257.76462361019,48.5793012798905,1699.01001402269,18.7743386206671,4.45655890880499,86.8824765626846,1696.09049383656,833.387092657151,3462.44557083206,48.9682576868951,14.1460039580236,164.437144819892,0.116076327913566,0.000649852207761484,2.10159570625382,0.146789475368315,0.000821799469012152,2.65766618140275,3.21382584723943,0.620190080906158,14.3401387073971,44.1350689239682,12.9866359019382,151.424914137619
Benin,BEN,MCV1,133.264805447581,20.0419975399464,919.26329197913,62682.0729093462,2489.6361123716,11214878.9956688,49566.9381682243,1968.72300987514,8868360.40898622,1958.00611919083,301.452431279367,19693.3261773459,146.787700703784,21.6100686860801,995.382527715071,4153.91739082795,1039.03607189489,16095.781114669,15.156191965193,4.31709407129228,54.3419162065059,0.0355568905491604,0.000199067995422768,0.652044846038121,0.0449650450118162,0.000251740274145207,0.824572267119099,0.9960983804578,0.18900236787971,4.65568912823781,13.6566337138968,3.95687687066883,49.8186461724936
Benin,BEN,PCV3,16.4990497589135,3.9399155011377,60.8397392477868,6592.56635771435,374.15219045214,1370498.86929308,5213.186384173,295.867344981849,1083745.79143413,242.569075810736,45.5815295052217,1537.93618326158,18.168667735327,4.26278471918134,68.8401849241735,1450.77258711014,678.395867705372,2861.80274189904,44.7880405672821,12.9384182542899,150.399827579169,0.106167373091677,0.00059437701929404,1.92219119474435,0.13425866649541,0.000751645855803797,2.43079223908788,2.93947486027997,0.567247025219047,13.1159805250583,40.3674410889953,11.8780206420166,138.49839707709
Benin,BEN,Pertussis (DTP3),47.0950995225414,9.5663446677538,219.267390626065,19130.705686759,1014.17804975859,4842193.00755057,15127.937891612,801.978912801061,3829048.24719158,754.041024355258,118.01851762877,5045.97016165716,51.853753821283,10.5128506461673,245.511503294104,4690.83788701723,1501.77489210492,14086.929543034,48.9682576868951,14.1460039580236,164.437144819892,0.116076327913566,0.000649852207761484,2.10159570625382,0.146789475368315,0.000821799469012152,2.65766618140275,3.21382584723943,0.620190080906158,14.3401387073971,44.1350689239682,12.9866359019382,151.424914137619
Benin,BEN,Tetanus (DTP3),12.1320583424023,2.46074037252325,65.2464350168535,4861.45109889368,288.453794963974,1283633.21358257,3844.27691750411,228.099849857344,1015055.26500927,186.886163426102,26.8827270893502,1604.0261441626,12.9845953545344,2.66032084853161,71.4673150940354,1190.4045928393,401.856185788975,3792.39403380256,48.9682576868951,14.1460039580236,164.437144819892,0.116076327913566,0.000649852207761484,2.10159570625382,0.146789475368315,0.000821799469012152,2.65766618140275,3.21382584723943,0.620190080906158,14.3401387073971,44.1350689239682,12.9866359019382,151.424914137619
Benin,BEN,YFV,28.9303191116836,5.05779978969006,149.933415217957,12035.5981464847,564.255837012127,2776139.93040962,9517.35833636497,446.195106289626,2195280.88160012,460.725387426297,57.8740765428704,3251.14140642884,31.6608505234705,5.68864239502894,166.963082105504,929.161020514627,359.582341618528,2473.12503674903,15.9754455849332,4.55045050757835,57.2793170825332,0.0374788846328989,0.000209828427607782,0.687290513391533,0.0473955879854279,0.000265347856531434,0.869143741017428,1.04994153615822,0.199218712089424,4.90734800003444,14.3948301308642,4.1707621069212,52.5115459656013
Burkina Faso,BFA,Diphtheria (DTP3),2.17568075095682,0.424044832685648,12.4754333080757,970.073673439892,43.1741530522238,238995.506004847,676.338153974163,30.1011436288074,166628.353871573,32.4324205372199,5.3220435156787,287.490878410038,2.40517900152122,0.465237642450878,13.1952612793774,430.882575901519,144.955033215849,1410.24584638536,99.8935717184633,28.8429989010874,335.171689243744,0.234953356472879,0.00131538411120797,4.25389891297221,0.336994245055389,0.00188665904658209,6.10137890447411,6.50519518924191,1.25534416688812,29.0262776411952,90.004858594022,26.483709133424,308.8015566045
Burkina Faso,BFA,HepB3,0.513839756749478,0.0486388641738488,5.10937001056565,247.095142256795,5.77528639634661,74939.3302253954,172.275443551967,4.02654627882672,52247.916475227,7.76268929246471,0.631294321079577,109.979364446466,0.566937818826407,0.0536684944128117,5.58988240608771,105.208406121103,13.5499605664285,742.425474191226,99.8935717184633,28.8429989010874,335.171689243744,0.234953356472879,0.00131538411120797,4.25389891297221,0.336994245055389,0.00188665904658209,6.10137890447411,6.50519518924191,1.25534416688812,29.0262776411952,90.004858594022,26.483709133424,308.8015566045
