Continent,ISO_code,Country,WHO_Region,pop_year,age,gender,population,Vaccine,vac_year,Percent_covrage,vac_population,deaths_averted_1000FVP,mid,low,high,vac_deaths_averted,suspension_period,covid_deaths,benefit_risk_ratio
Africa,LSO,Lesotho,AFR,2020,0,both,53563,HepB3,2018,83,44457.29,15 (5-49),15,5,49,666.85935,0.0833333333333333,4.445729,12.5
Africa,LSO,Lesotho,AFR,2020,0,both,53563,Hib3,2018,83,44457.29,2.1 (1.6-2.6),2.1,1.6,2.6,93.360309,0.0833333333333333,4.445729,1.75
Africa,LSO,Lesotho,AFR,2020,0,both,53563,MCV1,2018,61,32673.43,18 (8.6-26),18,8.6,26,588.12174,0.0833333333333333,3.267343,15
Africa,LSO,Lesotho,AFR,2020,1,both,52044,MCV2,2018,47,24460.68,,,,,,0.0833333333333333,2.446068,
Africa,LSO,Lesotho,AFR,2020,0,both,53563,PCV3,2018,83,44457.29,2 (1.1-2.9),2,1.1,2.9,88.91458,0.0833333333333333,4.445729,1.66666666666667
Africa,LSO,Lesotho,AFR,2020,0,both,53563,RCV1,2018,61,32673.43,0.14 (-0.36-1.3),0.14,0.36,1.3,4.5742802,0.0833333333333333,3.267343,0.116666666666667
Africa,LSO,Lesotho,AFR,2020,0,both,53563,RotaC,2018,70,37494.1,0.73 (0.3-1.3),0.73,0.3,1.3,27.370693,0.0833333333333333,3.74941,0.608333333333333
Africa,MAR,Morocco,EMR,2020,0,both,619189,HepB3,2018,99,612997.11,2.2 (0.03-6.3),2.2,0.03,6.3,1348.593642,0.0833333333333333,61.299711,1.83333333333333
Africa,MAR,Morocco,EMR,2020,0,both,619189,Hib3,2018,99,612997.11,0.77 (0.24-1.3),0.77,0.24,1.3,472.0077747,0.0833333333333333,61.299711,0.641666666666667
Africa,MAR,Morocco,EMR,2020,0,both,619189,MCV1,2018,99,612997.11,2.5 (0.44-6),2.5,0.44,6,1532.492775,0.0833333333333333,61.299711,2.08333333333333
Africa,MAR,Morocco,EMR,2020,1,both,650109,MCV2,2018,99,643607.91,,,,,,0.0833333333333333,64.360791,
Africa,MAR,Morocco,EMR,2020,0,both,619189,PCV3,2018,99,612997.11,0.71 (0.28-1.3),0.71,0.28,1.3,435.2279481,0.0833333333333333,61.299711,0.591666666666667
Africa,MAR,Morocco,EMR,2020,0,both,619189,RCV1,2018,99,612997.11,0.19 (0.03-0.42),0.19,0.03,0.42,116.4694509,0.0833333333333333,61.299711,0.158333333333333
Africa,MAR,Morocco,EMR,2020,0,both,619189,RotaC,2018,99,612997.11,0.28 (0.14-0.51),0.28,0.14,0.51,171.6391908,0.0833333333333333,61.299711,0.233333333333333
Africa,MDG,Madagascar,AFR,2020,0,both,869091,HepB3,2018,91,790872.81,10 (2.5-22),10,2.5,22,7908.7281,0.0833333333333333,79.087281,8.33333333333333
Africa,MDG,Madagascar,AFR,2020,0,both,869091,Hib3,2018,91,790872.81,3.1 (0.73-5.5),3.1,0.73,5.5,2451.705711,0.0833333333333333,79.087281,2.58333333333333
Africa,MDG,Madagascar,AFR,2020,0,both,869091,MCV1,2018,85,738727.35,12 (6.1-16),12,6.1,16,8864.7282,0.0833333333333333,73.872735,10
Africa,MDG,Madagascar,AFR,2020,0,both,869091,PCV3,2018,91,790872.81,2.8 (0.81-6),2.8,0.81,6,2214.443868,0.0833333333333333,79.087281,2.33333333333333
Africa,MDG,Madagascar,AFR,2020,0,both,869091,RotaC,2018,89,773490.99,0.86 (0.45-1.3),0.86,0.45,1.3,665.2022514,0.0833333333333333,77.349099,0.716666666666666
Africa,MLI,Mali,AFR,2020,0,both,765437,HepB3,2018,72,551114.64,12 (2.4-27),12,2.4,27,6613.37568,0.0833333333333333,55.111464,10
Africa,MLI,Mali,AFR,2020,0,both,765437,Hib3,2018,72,551114.64,3.8 (1.5-5.9),3.8,1.5,5.9,2094.235632,0.0833333333333333,55.111464,3.16666666666667
Africa,MLI,Mali,AFR,2020,12,female,272758,HPVfem,2018,99,270030.42,22 (13-35),22,13,35,5940.66924,0.0833333333333333,27.003042,18.3333333333333
Africa,MLI,Mali,AFR,2020,0,both,765437,MCV1,2018,72,551114.64,18 (6.5-27),18,6.5,27,9920.06352,0.0833333333333333,55.111464,15
Africa,MLI,Mali,AFR,2020,0,both,765437,MenA,2018,70,535805.9,1.2 (0.42-2.1),1.2,0.42,2.1,642.96708,0.0833333333333333,53.58059,1
Africa,MLI,Mali,AFR,2020,0,both,765437,PCV3,2018,63,482225.31,3.6 (1.6-6.5),3.6,1.6,6.5,1736.011116,0.0833333333333333,48.222531,3
Africa,MLI,Mali,AFR,2020,0,both,765437,RotaC,2018,60,459262.2,1.4 (0.87-1.9),1.4,0.87,1.9,642.96708,0.0833333333333333,45.92622,1.16666666666667
Africa,MLI,Mali,AFR,2020,0,both,765437,YFV,2018,68,520497.16,38 (12-79),38,12,79,19778.89208,0.0833333333333333,52.049716,31.6666666666667
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,HepB3,2018,90,977754.6,9.9 (3.7-25),9.9,3.7,25,9679.77054,0.0833333333333333,97.77546,8.25
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,Hib3,2018,90,977754.6,3.3 (1.2-5.2),3.3,1.2,5.2,3226.59018,0.0833333333333333,97.77546,2.75
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,MCV1,2018,95,1032074.3,14 (4.1-21),14,4.1,21,14449.0402,0.0833333333333333,103.20743,11.6666666666667
Africa,MOZ,Mozambique,AFR,2020,1,both,1057319,MCV2,2018,76,803562.44,,,,,,0.0833333333333333,80.356244,
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,PCV3,2018,90,977754.6,3 (1.2-5.5),3,1.2,5.5,2933.2638,0.0833333333333333,97.77546,2.5
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,RCV1,2018,99,1075530.06,0.06 (0.01-0.15),0.06,0.01,0.15,64.5318036,0.0833333333333333,107.553006,0.05
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,RotaC,2018,90,977754.6,0.95 (0.57-1.3),0.95,0.57,1.3,928.86687,0.0833333333333333,97.77546,0.791666666666667
Africa,MRT,Mauritania,AFR,2020,0,both,142575,HepB3,2018,90,128317.5,21 (5.7-34),21,5.7,34,2694.6675,0.0833333333333333,12.83175,17.5
Africa,MRT,Mauritania,AFR,2020,0,both,142575,Hib3,2018,90,128317.5,3.2 (1.6-4.4),3.2,1.6,4.4,410.616,0.0833333333333333,12.83175,2.66666666666667
Africa,MRT,Mauritania,AFR,2020,0,both,142575,MCV1,2018,86,122614.5,18 (2.5-26),18,2.5,26,2207.061,0.0833333333333333,12.26145,15
Africa,MRT,Mauritania,AFR,2020,0,both,142575,PCV3,2018,88,125466,3 (1.6-4.9),3,1.6,4.9,376.398,0.0833333333333333,12.5466,2.5
Africa,MRT,Mauritania,AFR,2020,0,both,142575,RCV1,2018,86,122614.5,0.11 (0-0.44),0.11,0,0.44,13.487595,0.0833333333333333,12.26145,0.0916666666666667
Africa,MRT,Mauritania,AFR,2020,0,both,142575,RotaC,2018,89,126891.75,1.2 (0.76-1.6),1.2,0.76,1.6,152.2701,0.0833333333333333,12.689175,1
Africa,MUS,Mauritius,AFR,2020,0,both,12917,HepB3,2018,97,12529.49,,,,,,0.0833333333333333,1.252949,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,Hib3,2018,97,12529.49,,,,,,0.0833333333333333,1.252949,
Africa,MUS,Mauritius,AFR,2020,12,female,7859,HPVfem,2018,70,5501.3,,,,,,0.0833333333333333,0.55013,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,MCV1,2018,99,12787.83,,,,,,0.0833333333333333,1.278783,
Africa,MUS,Mauritius,AFR,2020,1,both,12766,MCV2,2018,99,12638.34,,,,,,0.0833333333333333,1.263834,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,PCV3,2018,96,12400.32,,,,,,0.0833333333333333,1.240032,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,RCV1,2018,99,12787.83,,,,,,0.0833333333333333,1.278783,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,RotaC,2018,95,12271.15,,,,,,0.0833333333333333,1.227115,
Africa,MWI,Malawi,AFR,2020,0,both,607342,HepB3,2018,92,558754.64,4 (0.95-8.6),4,0.95,8.6,2235.01856,0.0833333333333333,55.875464,3.33333333333333
Africa,MWI,Malawi,AFR,2020,0,both,607342,Hib3,2018,92,558754.64,2.4 (1.2-3.2),2.4,1.2,3.2,1341.011136,0.0833333333333333,55.875464,2
Africa,MWI,Malawi,AFR,2020,0,both,607342,MCV1,2018,87,528387.54,7.4 (0.74-12),7.4,0.74,12,3910.067796,0.0833333333333333,52.838754,6.16666666666667
Africa,MWI,Malawi,AFR,2020,1,both,594082,MCV2,2018,72,427739.04,,,,,,0.0833333333333333,42.773904,
Africa,MWI,Malawi,AFR,2020,0,both,607342,PCV3,2018,92,558754.64,2.3 (1.3-3.4),2.3,1.3,3.4,1285.135672,0.0833333333333333,55.875464,1.91666666666667
Africa,MWI,Malawi,AFR,2020,0,both,607342,RCV1,2018,87,528387.54,0.15 (0-0.6),0.15,0,0.6,79.258131,0.0833333333333333,52.838754,0.125
Africa,MWI,Malawi,AFR,2020,0,both,607342,RotaC,2018,90,546607.8,0.86 (0.56-1.2),0.86,0.56,1.2,470.082708,0.0833333333333333,54.66078,0.716666666666666
Africa,NAM,Namibia,AFR,2020,0,both,67051,HepB3,2018,92,61686.92,,,,,,0.0833333333333333,6.168692,
Africa,NAM,Namibia,AFR,2020,0,both,67051,Hib3,2018,92,61686.92,,,,,,0.0833333333333333,6.168692,
Africa,NAM,Namibia,AFR,2020,0,both,67051,MCV1,2018,86,57663.86,,,,,,0.0833333333333333,5.766386,
Africa,NAM,Namibia,AFR,2020,1,both,67458,MCV2,2018,32,21586.56,,,,,,0.0833333333333333,2.158656,
Africa,NAM,Namibia,AFR,2020,0,both,67051,PCV3,2018,81,54311.31,,,,,,0.0833333333333333,5.431131,
Africa,NAM,Namibia,AFR,2020,0,both,67051,RCV1,2018,82,54981.82,,,,,,0.0833333333333333,5.498182,
Africa,NAM,Namibia,AFR,2020,0,both,67051,RotaC,2018,92,61686.92,,,,,,0.0833333333333333,6.168692,
Africa,NER,Niger (the),AFR,2020,0,both,1029522,HepB3,2018,79,813322.38,19 (6-47),19,6,47,15453.12522,0.0833333333333333,81.332238,15.8333333333333
Africa,NER,Niger (the),AFR,2020,0,both,1029522,Hib3,2018,89,916274.58,6.5 (2-11),6.5,2,11,5955.78477,0.0833333333333333,91.627458,5.41666666666667
Africa,NER,Niger (the),AFR,2020,0,both,1029522,MCV1,2018,77,792731.94,18 (8.4-23),18,8.4,23,14269.17492,0.0833333333333333,79.273194,15
Africa,NER,Niger (the),AFR,2020,1,both,992274,MCV2,2018,48,476291.52,,,,,,0.0833333333333333,47.629152,
Africa,NER,Niger (the),AFR,2020,0,both,1029522,MenA,2018,80,823617.6,1.4 (0.46-2.5),1.4,0.46,2.5,1153.06464,0.0833333333333333,82.36176,1.16666666666667
Africa,NER,Niger (the),AFR,2020,0,both,1029522,PCV3,2018,79,813322.38,5.8 (2.2-12),5.8,2.2,12,4717.269804,0.0833333333333333,81.332238,4.83333333333333
Africa,NER,Niger (the),AFR,2020,0,both,1029522,RotaC,2018,89,916274.58,2.3 (1.2-3.7),2.3,1.2,3.7,2107.431534,0.0833333333333333,91.627458,1.91666666666667
Africa,NER,Niger (the),AFR,2020,0,both,1029522,YFV,2018,78,803027.16,6 (2.1-14),6,2.1,14,4818.16296,0.0833333333333333,80.302716,5
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,HepB3,2018,58,4114485.2,27 (4.7-58),27,4.7,58,111091.1004,0.0833333333333333,411.44852,22.5
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,Hib3,2018,58,4114485.2,3.7 (1.6-5.7),3.7,1.6,5.7,15223.59524,0.0833333333333333,411.44852,3.08333333333333
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,MCV1,2018,63,4469182.2,15 (9.2-21),15,9.2,21,67037.733,0.0833333333333333,446.91822,12.5
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,PCV3,2018,58,4114485.2,3.6 (1.7-6.3),3.6,1.7,6.3,14812.14672,0.0833333333333333,411.44852,3
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,YFV,2018,61,4327303.4,20 (6.3-45),20,6.3,45,86546.068,0.0833333333333333,432.73034,16.6666666666667
Africa,RWA,Rwanda,AFR,2020,0,both,403168,HepB3,2018,97,391072.96,4.8 (0.65-8.9),4.8,0.65,8.9,1877.150208,0.0833333333333333,39.107296,4
Africa,RWA,Rwanda,AFR,2020,0,both,403168,Hib3,2018,97,391072.96,3.7 (0.72-6.7),3.7,0.72,6.7,1446.969952,0.0833333333333333,39.107296,3.08333333333333
Africa,RWA,Rwanda,AFR,2020,12,female,156623,HPVfem,2018,94,147225.62,21 (17-25),21,17,25,3091.73802,0.0833333333333333,14.722562,17.5
Africa,RWA,Rwanda,AFR,2020,0,both,403168,MCV1,2018,99,399136.32,13 (4.8-21),13,4.8,21,5188.77216,0.0833333333333333,39.913632,10.8333333333333
Africa,RWA,Rwanda,AFR,2020,1,both,388018,MCV2,2018,96,372497.28,,,,,,0.0833333333333333,37.249728,
Africa,RWA,Rwanda,AFR,2020,0,both,403168,PCV3,2018,97,391072.96,3.2 (0.81-7),3.2,0.81,7,1251.433472,0.0833333333333333,39.107296,2.66666666666667
Africa,RWA,Rwanda,AFR,2020,0,both,403168,RCV1,2018,99,399136.32,0.09 (0-0.36),0.09,0,0.36,35.9222688,0.0833333333333333,39.913632,0.075
Africa,RWA,Rwanda,AFR,2020,0,both,403168,RotaC,2018,98,395104.64,0.95 (0.5-1.6),0.95,0.5,1.6,375.349408,0.0833333333333333,39.510464,0.791666666666667
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,HepB3,2018,93,1227934.8,9 (2.2-19),9,2.2,19,11051.4132,0.0833333333333333,122.79348,7.5
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,Hib3,2018,93,1227934.8,3.5 (1.3-5.4),3.5,1.3,5.4,4297.7718,0.0833333333333333,122.79348,2.91666666666667
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,MCV1,2018,88,1161916.8,9.3 (0.44-14),9.3,0.44,14,10805.82624,0.0833333333333333,116.19168,7.75
Africa,SDN,Sudan (the),EMR,2020,1,both,1292213,MCV2,2018,72,930393.36,,,,,,0.0833333333333333,93.039336,
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,MenA,2018,84,1109102.4,1.1 (0.34-2),1.1,0.34,2,1220.01264,0.0833333333333333,110.91024,0.916666666666666
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,PCV3,2018,93,1227934.8,3.4 (1.6-5.9),3.4,1.6,5.9,4174.97832,0.0833333333333333,122.79348,2.83333333333333
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,RotaC,2018,94,1241138.4,1.2 (0.65-1.5),1.2,0.65,1.5,1489.36608,0.0833333333333333,124.11384,1
Africa,SEN,Senegal,AFR,2020,0,both,529637,HepB3,2018,82,434302.34,13 (1.9-32),13,1.9,32,5645.93042,0.0833333333333333,43.430234,10.8333333333333
Africa,SEN,Senegal,AFR,2020,0,both,529637,Hib3,2018,82,434302.34,3.2 (0.81-5.6),3.2,0.81,5.6,1389.767488,0.0833333333333333,43.430234,2.66666666666667
Africa,SEN,Senegal,AFR,2020,0,both,529637,MCV1,2018,82,434302.34,17 (-0.15-23),17,0.15,23,7383.13978,0.0833333333333333,43.430234,14.1666666666667
Africa,SEN,Senegal,AFR,2020,1,both,528233,MCV2,2018,63,332786.79,,,,,,0.0833333333333333,33.278679,
Africa,SEN,Senegal,AFR,2020,0,both,529637,PCV3,2018,81,429005.97,2.8 (0.78-6),2.8,0.78,6,1201.216716,0.0833333333333333,42.900597,2.33333333333333
Africa,SEN,Senegal,AFR,2020,0,both,529637,RCV1,2018,82,434302.34,0.05 (0-0.11),0.05,0,0.11,21.715117,0.0833333333333333,43.430234,0.0416666666666667
Africa,SEN,Senegal,AFR,2020,0,both,529637,RotaC,2018,63,333671.31,0.88 (0.31-1.8),0.88,0.31,1.8,293.6307528,0.0833333333333333,33.367131,0.733333333333333
Africa,SEN,Senegal,AFR,2020,0,both,529637,YFV,2018,75,397227.75,52 (19-110),52,19,110,20655.843,0.0833333333333333,39.722775,43.3333333333333
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,HepB3,2018,94,227309.86,19 (5.2-49),19,5.2,49,4318.88734,0.0833333333333333,22.730986,15.8333333333333
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,Hib3,2018,94,227309.86,4.1 (2.2-5.6),4.1,2.2,5.6,931.970426,0.0833333333333333,22.730986,3.41666666666667
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,MCV1,2018,90,217637.1,23 (5.3-29),23,5.3,29,5005.6533,0.0833333333333333,21.76371,19.1666666666667
Africa,SLE,Sierra Leone,AFR,2020,1,both,236123,MCV2,2018,60,141673.8,,,,,,0.0833333333333333,14.16738,
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,PCV3,2018,94,227309.86,3.8 (2.2-5.9),3.8,2.2,5.9,863.777468,0.0833333333333333,22.730986,3.16666666666667
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,RotaC,2018,96,232146.24,1.6 (1.3-2.1),1.6,1.3,2.1,371.433984,0.0833333333333333,23.214624,1.33333333333333
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,YFV,2018,90,217637.1,51 (18-110),51,18,110,11099.4921,0.0833333333333333,21.76371,42.5
Africa,SOM,Somalia,EMR,2020,0,both,615093,HepB3,2018,69,424414.17,15 (5.6-34),15,5.6,34,6366.21255,0.0833333333333333,42.441417,12.5
Africa,SOM,Somalia,EMR,2020,0,both,615093,Hib3,2018,69,424414.17,5.7 (3.2-7.3),5.7,3.2,7.3,2419.160769,0.0833333333333333,42.441417,4.75
Africa,SOM,Somalia,EMR,2020,0,both,615093,MCV1,2018,70,430565.1,23 (16-31),23,16,31,9902.9973,0.0833333333333333,43.05651,19.1666666666667
Africa,SSD,South Sudan,AFR,2020,0,both,356633,HepB3,2018,49,174750.17,13 (4.9-48),13,4.9,48,2271.75221,0.0833333333333333,17.475017,10.8333333333333
Africa,SSD,South Sudan,AFR,2020,0,both,356633,Hib3,2018,49,174750.17,5.6 (1.3-11),5.6,1.3,11,978.600952,0.0833333333333333,17.475017,4.66666666666667
Africa,SSD,South Sudan,AFR,2020,0,both,356633,MCV1,2018,49,174750.17,11 (0-29),11,0,29,1922.25187,0.0833333333333333,17.475017,9.16666666666667
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,HepB3,2018,95,6162.65,17 (6.3-39),17,6.3,39,104.76505,0.0833333333333333,0.616265,14.1666666666667
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,Hib3,2018,95,6162.65,1.6 (1-2.1),1.6,1,2.1,9.86024,0.0833333333333333,0.616265,1.33333333333333
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,MCV1,2018,95,6162.65,10 (1.6-20),10,1.6,20,61.6265,0.0833333333333333,0.616265,8.33333333333333
Africa,STP,Sao Tome and Principe,AFR,2020,1,both,6404,MCV2,2018,76,4867.04,,,,,,0.0833333333333333,0.486704,
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,PCV3,2018,95,6162.65,1.6 (1-2.3),1.6,1,2.3,9.86024,0.0833333333333333,0.616265,1.33333333333333
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,RCV1,2018,95,6162.65,0.05 (0-0.37),0.05,0,0.37,0.3081325,0.0833333333333333,0.616265,0.0416666666666667
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,RotaC,2018,95,6162.65,0.42 (0.26-0.57),0.42,0.26,0.57,2.588313,0.0833333333333333,0.616265,0.35
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,YFV,2018,95,6162.65,,,,,,0.0833333333333333,0.616265,
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,HepB3,2018,87,26130.45,9 (7.3-11),9,7.3,11,235.17405,0.0833333333333333,2.613045,7.5
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,Hib3,2018,87,26130.45,2.1 (1.1-2.9),2.1,1.1,2.9,54.873945,0.0833333333333333,2.613045,1.75
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,MCV1,2018,82,24628.7,2 (0.84-2.9),2,0.84,2.9,49.2574,0.0833333333333333,2.46287,1.66666666666667
Africa,SWZ,Eswatini,AFR,2020,1,both,29086,MCV2,2018,75,21814.5,,,,,,0.0833333333333333,2.18145,
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,PCV3,2018,88,26430.8,2 (1.1-3.2),2,1.1,3.2,52.8616,0.0833333333333333,2.64308,1.66666666666667
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RCV1,2018,82,24628.7,0 (0-0),0,0,0,0,0.0833333333333333,2.46287,0
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RotaC,2018,90,27031.5,0.63 (0.45-0.84),0.63,0.45,0.84,17.029845,0.0833333333333333,2.70315,0.525
Africa,SYC,Seychelles,AFR,2020,0,both,1567,HepB3,2018,99,1551.33,,,,,,0.0833333333333333,0.155133,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,Hib3,2018,99,1551.33,,,,,,0.0833333333333333,0.155133,
Africa,SYC,Seychelles,AFR,2020,12,female,732,HPVfem,2018,97,710.04,,,,,,0.0833333333333333,0.071004,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,MCV1,2018,96,1504.32,,,,,,0.0833333333333333,0.150432,
Africa,SYC,Seychelles,AFR,2020,1,both,1585,MCV2,2018,97,1537.45,,,,,,0.0833333333333333,0.153745,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,PCV3,2018,16,250.72,,,,,,0.0833333333333333,0.025072,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RCV1,2018,96,1504.32,,,,,,0.0833333333333333,0.150432,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RotaC,2018,99,1551.33,,,,,,0.0833333333333333,0.155133,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,YFV,2018,99,1551.33,,,,,,0.0833333333333333,0.155133,
Africa,TCD,Chad,AFR,2020,0,both,624162,HepB3,2018,77,480604.74,18 (5.7-56),18,5.7,56,8650.88532,0.0833333333333333,48.060474,15
Africa,TCD,Chad,AFR,2020,0,both,624162,Hib3,2018,77,480604.74,5.5 (2.5-8),5.5,2.5,8,2643.32607,0.0833333333333333,48.060474,4.58333333333333
Africa,TCD,Chad,AFR,2020,0,both,624162,MCV1,2018,70,436913.4,16 (8.4-21),16,8.4,21,6990.6144,0.0833333333333333,43.69134,13.3333333333333
Africa,TCD,Chad,AFR,2020,0,both,624162,MenA,2018,70,436913.4,1.2 (0.4-2.1),1.2,0.4,2.1,524.29608,0.0833333333333333,43.69134,1
Africa,TCD,Chad,AFR,2020,0,both,624162,YFV,2018,73,455638.26,4.9 (1.6-9.3),4.9,1.6,9.3,2232.627474,0.0833333333333333,45.563826,4.08333333333333
Africa,TGO,Togo,AFR,2020,0,both,253556,HepB3,2018,88,223129.28,18 (6.2-49),18,6.2,49,4016.32704,0.0833333333333333,22.312928,15
Africa,TGO,Togo,AFR,2020,0,both,253556,Hib3,2018,88,223129.28,2 (1.4-2.4),2,1.4,2.4,446.25856,0.0833333333333333,22.312928,1.66666666666667
Africa,TGO,Togo,AFR,2020,0,both,253556,MCV1,2018,85,215522.6,19 (4.2-39),19,4.2,39,4094.9294,0.0833333333333333,21.55226,15.8333333333333
Africa,TGO,Togo,AFR,2020,0,both,253556,PCV3,2018,88,223129.28,2 (1.1-2.8),2,1.1,2.8,446.25856,0.0833333333333333,22.312928,1.66666666666667
Africa,TGO,Togo,AFR,2020,0,both,253556,RCV1,2018,88,223129.28,0.16 (-0.21-1.3),0.16,0.21,1.3,35.7006848,0.0833333333333333,22.312928,0.133333333333333
Africa,TGO,Togo,AFR,2020,0,both,253556,RotaC,2018,89,225664.84,0.72 (0.4-1.2),0.72,0.4,1.2,162.4786848,0.0833333333333333,22.566484,0.6
Africa,TGO,Togo,AFR,2020,0,both,253556,YFV,2018,86,218058.16,31 (11-64),31,11,64,6759.80296,0.0833333333333333,21.805816,25.8333333333333
Africa,TUN,Tunisia,EMR,2020,0,both,183034,HepB3,2018,97,177542.98,6.3 (1.5-14),6.3,1.5,14,1118.520774,0.0833333333333333,17.754298,5.25
Africa,TUN,Tunisia,EMR,2020,0,both,183034,Hib3,2018,97,177542.98,0.28 (0.1-0.44),0.28,0.1,0.44,49.7120344,0.0833333333333333,17.754298,0.233333333333333
Africa,TUN,Tunisia,EMR,2020,0,both,183034,MCV1,2018,96,175712.64,0.98 (0.41-1.9),0.98,0.41,1.9,172.1983872,0.0833333333333333,17.571264,0.816666666666666
Africa,TUN,Tunisia,EMR,2020,1,both,195618,MCV2,2018,99,193661.82,,,,,,0.0833333333333333,19.366182,
Africa,TUN,Tunisia,EMR,2020,0,both,183034,RCV1,2018,96,175712.64,0.05 (-0.15-0.2),0.05,0.15,0.2,8.785632,0.0833333333333333,17.571264,0.0416666666666667
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,HepB3,2018,98,2016094.22,6.9 (0.98-12),6.9,0.98,12,13911.050118,0.0833333333333333,201.609422,5.75
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,Hib3,2018,98,2016094.22,2.5 (0.97-3.9),2.5,0.97,3.9,5040.23555,0.0833333333333333,201.609422,2.08333333333333
Africa,TZA,United Republic of Tanzania,AFR,2020,12,female,760120,HPVfem,2018,40,304048,25 (14-39),25,14,39,7601.2,0.0833333333333333,30.4048,20.8333333333333
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,MCV1,2018,99,2036666.61,11 (1.1-16),11,1.1,16,22403.33271,0.0833333333333333,203.666661,9.16666666666667
Africa,TZA,United Republic of Tanzania,AFR,2020,1,both,1997822,MCV2,2018,84,1678170.48,,,,,,0.0833333333333333,167.817048,
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,PCV3,2018,98,2016094.22,2.3 (1-4.2),2.3,1,4.2,4637.016706,0.0833333333333333,201.609422,1.91666666666667
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RCV1,2018,99,2036666.61,0.15 (0.04-0.47),0.15,0.04,0.47,305.4999915,0.0833333333333333,203.666661,0.125
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RotaC,2018,98,2016094.22,0.83 (0.46-1.3),0.83,0.46,1.3,1673.3582026,0.0833333333333333,201.609422,0.691666666666667
Africa,UGA,Uganda,AFR,2020,0,both,1609617,HepB3,2018,79,1271597.43,12 (4.5-38),12,4.5,38,15259.16916,0.0833333333333333,127.159743,10
Africa,UGA,Uganda,AFR,2020,0,both,1609617,Hib3,2018,79,1271597.43,2.4 (0.97-3.6),2.4,0.97,3.6,3051.833832,0.0833333333333333,127.159743,2
Africa,UGA,Uganda,AFR,2020,12,female,614786,HPVfem,2018,47,288949.42,20 (11-30),20,11,30,5778.9884,0.0833333333333333,28.894942,16.6666666666667
Africa,UGA,Uganda,AFR,2020,0,both,1609617,MCV1,2018,80,1287693.6,11 (4.5-16),11,4.5,16,14164.6296,0.0833333333333333,128.76936,9.16666666666667
Africa,UGA,Uganda,AFR,2020,0,both,1609617,PCV3,2018,64,1030154.88,2.3 (1.1-3.9),2.3,1.1,3.9,2369.356224,0.0833333333333333,103.015488,1.91666666666667
